2020-02-01,midcap150_pe,27.77
2020-03-02,midcap150_pe,27.31
2020-04-01,midcap150_pe,19.32
2020-05-04,midcap150_pe,21.62
2020-06-01,midcap150_pe,22.63
2020-07-01,midcap150_pe,68.25
2020-08-03,midcap150_pe,80.12
2020-09-01,midcap150_pe,371.27
2020-11-02,midcap150_pe,116.37
2020-12-01,midcap150_pe,138.56
2021-01-01,midcap150_pe,253.47
2021-02-01,midcap150_pe,78.21
2021-03-01,midcap150_pe,73.53
2021-04-01,midcap150_pe,41.21
2021-05-03,midcap150_pe,39.73
2021-06-01,midcap150_pe,36.21
2021-07-01,midcap150_pe,34.49
2021-08-02,midcap150_pe,35.01
2021-09-01,midcap150_pe,28.38
2021-10-01,midcap150_pe,33.04
2021-11-01,midcap150_pe,31.88
2021-12-01,midcap150_pe,29.74
2022-01-03,midcap150_pe,30.88
2022-02-01,midcap150_pe,30.55
2022-03-02,midcap150_pe,26.77
2022-04-01,midcap150_pe,27.48
2022-05-02,midcap150_pe,26.85
2022-06-01,midcap150_pe,23.83
2022-07-01,midcap150_pe,22.83
2022-08-01,midcap150_pe,24.53
2022-09-01,midcap150_pe,26.06
2022-10-03,midcap150_pe,24.43
2022-11-01,midcap150_pe,24.66
2022-12-01,midcap150_pe,26.51
2023-01-02,midcap150_pe,26.31
2023-02-01,midcap150_pe,25.0
2023-03-01,midcap150_pe,24.22
2023-04-03,midcap150_pe,23.58
2023-05-02,midcap150_pe,24.83
2023-06-01,midcap150_pe,24.89
2023-07-03,midcap150_pe,26.54
2023-08-01,midcap150_pe,27.35
2023-09-01,midcap150_pe,25.52
2023-10-03,midcap150_pe,26.84
2023-11-01,midcap150_pe,24.97
2023-12-01,midcap150_pe,25.07
2024-01-01,midcap150_pe,26.66
2024-02-01,midcap150_pe,27.36
2024-03-01,midcap150_pe,27.17
2024-04-01,midcap150_pe,34.24
2024-05-02,midcap150_pe,35.95
2024-06-03,midcap150_pe,40.47
2024-07-01,midcap150_pe,42.73
2024-08-01,midcap150_pe,44.87
2024-09-02,midcap150_pe,44.1
2024-10-01,midcap150_pe,45.8
2024-11-01,midcap150_pe,43.28
2024-12-02,midcap150_pe,42.38
2025-01-01,midcap150_pe,43.52
2025-02-01,midcap150_pe,38.69
2025-03-03,midcap150_pe,33.49
2025-04-01,midcap150_pe,33.38
2025-05-02,midcap150_pe,33.78
2025-06-02,midcap150_pe,34.45
2025-07-01,midcap150_pe,35.21
2025-08-01,midcap150_pe,33.37
2025-09-01,midcap150_pe,32.66
2025-10-01,midcap150_pe,33.12
2025-11-03,midcap150_pe,34.39
2025-12-01,midcap150_pe,33.37
2026-01-01,midcap150_pe,33.7
2026-02-01,midcap150_pe,31.02
2026-03-02,midcap150_pe,32.01
2026-04-01,midcap150_pe,31.3
2026-05-04,midcap150_pe,33.61
2026-06-01,midcap150_pe,28.6
2026-07-01,midcap150_pe,29.24
2026-07-03,midcap150_pe,29.32
2026-07-06,midcap150_pe,29.43
2026-07-07,midcap150_pe,29.35
2026-07-08,midcap150_pe,28.87
2026-07-09,midcap150_pe,29.27
2026-07-10,midcap150_pe,29.67
2026-07-13,midcap150_pe,29.56
2026-07-14,midcap150_pe,29.42
2026-07-15,midcap150_pe,29.55
2026-07-16,midcap150_pe,29.42
2026-07-17,midcap150_pe,29.3
2026-07-20,midcap150_pe,29.38
2016-07-01,nifty50_dy,1.25
2016-08-01,nifty50_dy,1.27
2016-09-01,nifty50_dy,1.22
2016-10-03,nifty50_dy,1.27
2016-11-01,nifty50_dy,1.28
2016-12-01,nifty50_dy,1.35
2017-01-02,nifty50_dy,1.35
2017-02-01,nifty50_dy,1.27
2017-03-01,nifty50_dy,1.24
2017-04-03,nifty50_dy,1.25
2017-05-02,nifty50_dy,1.23
2017-06-01,nifty50_dy,1.19
2017-07-03,nifty50_dy,1.11
2017-08-01,nifty50_dy,0.95
2017-09-01,nifty50_dy,0.93
2017-10-03,nifty50_dy,1.16
2017-11-01,nifty50_dy,1.07
2017-12-01,nifty50_dy,1.12
2018-01-01,nifty50_dy,1.09
2018-02-01,nifty50_dy,1.03
2018-03-01,nifty50_dy,1.19
2018-04-02,nifty50_dy,1.26
2018-05-02,nifty50_dy,1.2
2018-06-01,nifty50_dy,1.23
2018-07-02,nifty50_dy,1.23
2018-08-01,nifty50_dy,1.19
2018-09-03,nifty50_dy,1.16
2018-10-01,nifty50_dy,1.22
2018-11-01,nifty50_dy,1.27
2018-12-03,nifty50_dy,1.22
2019-01-01,nifty50_dy,1.24
2019-02-01,nifty50_dy,1.24
2019-03-01,nifty50_dy,1.24
2019-04-01,nifty50_dy,1.13
2019-05-02,nifty50_dy,1.12
2019-06-03,nifty50_dy,1.2
2019-07-01,nifty50_dy,1.23
2019-08-01,nifty50_dy,1.35
2019-09-03,nifty50_dy,1.42
2019-10-01,nifty50_dy,1.32
2019-11-01,nifty50_dy,1.26
2019-12-02,nifty50_dy,1.24
2020-01-01,nifty50_dy,1.24
2020-02-01,nifty50_dy,1.31
2020-03-02,nifty50_dy,1.37
2020-04-01,nifty50_dy,1.84
2020-05-04,nifty50_dy,1.64
2020-06-01,nifty50_dy,1.55
2020-07-01,nifty50_dy,1.54
2020-08-03,nifty50_dy,1.51
2020-09-01,nifty50_dy,1.45
2020-10-01,nifty50_dy,1.39
2020-11-02,nifty50_dy,1.36
2020-12-01,nifty50_dy,1.21
2021-01-01,nifty50_dy,1.13
2021-02-01,nifty50_dy,1.11
2021-03-01,nifty50_dy,1.08
2021-04-01,nifty50_dy,0.95
2021-05-03,nifty50_dy,1.0
2021-06-01,nifty50_dy,1.07
2021-07-01,nifty50_dy,1.27
2021-08-02,nifty50_dy,1.17
2021-09-01,nifty50_dy,1.05
2021-10-01,nifty50_dy,1.17
2021-11-01,nifty50_dy,1.11
2021-12-01,nifty50_dy,1.17
2022-01-03,nifty50_dy,1.17
2022-02-01,nifty50_dy,1.18
2022-03-02,nifty50_dy,1.27
2022-04-01,nifty50_dy,1.12
2022-05-02,nifty50_dy,1.16
2022-06-01,nifty50_dy,1.44
2022-07-01,nifty50_dy,1.41
2022-08-01,nifty50_dy,1.29
2022-09-01,nifty50_dy,1.43
2022-10-03,nifty50_dy,1.34
2022-11-01,nifty50_dy,1.26
2022-12-01,nifty50_dy,1.28
2023-01-02,nifty50_dy,1.26
2023-02-01,nifty50_dy,1.4
2023-03-01,nifty50_dy,1.43
2023-04-03,nifty50_dy,1.43
2023-05-02,nifty50_dy,1.38
2023-06-01,nifty50_dy,1.36
2023-07-03,nifty50_dy,1.4
2023-08-01,nifty50_dy,1.28
2023-09-01,nifty50_dy,1.37
2023-10-03,nifty50_dy,1.38
2023-11-01,nifty50_dy,1.41
2023-12-01,nifty50_dy,1.34
2024-01-01,nifty50_dy,1.28
2024-02-01,nifty50_dy,1.23
2024-03-01,nifty50_dy,1.2
2024-04-01,nifty50_dy,1.2
2024-05-02,nifty50_dy,1.15
2024-06-03,nifty50_dy,1.17
2024-07-01,nifty50_dy,1.22
2024-08-01,nifty50_dy,1.19
2024-09-02,nifty50_dy,1.21
2024-10-01,nifty50_dy,1.16
2024-11-01,nifty50_dy,1.26
2024-12-02,nifty50_dy,1.26
2025-01-01,nifty50_dy,1.27
2025-02-01,nifty50_dy,1.38
2025-03-03,nifty50_dy,1.45
2025-04-01,nifty50_dy,1.34
2025-05-02,nifty50_dy,1.29
2025-06-02,nifty50_dy,1.16
2025-07-01,nifty50_dy,1.24
2025-08-01,nifty50_dy,1.41
2025-09-01,nifty50_dy,1.36
2025-10-01,nifty50_dy,1.34
2025-11-03,nifty50_dy,1.29
2025-12-01,nifty50_dy,1.28
2026-01-01,nifty50_dy,1.28
2026-02-01,nifty50_dy,1.3
2026-03-02,nifty50_dy,1.25
2026-04-01,nifty50_dy,1.37
2026-05-04,nifty50_dy,1.29
2026-06-01,nifty50_dy,1.27
2026-07-01,nifty50_dy,1.23
2026-07-03,nifty50_dy,1.25
2026-07-06,nifty50_dy,1.2
2026-07-07,nifty50_dy,1.21
2026-07-08,nifty50_dy,1.23
2026-07-09,nifty50_dy,1.23
2026-07-10,nifty50_dy,1.23
2026-07-13,nifty50_dy,1.23
2026-07-14,nifty50_dy,1.24
2026-07-15,nifty50_dy,1.25
2026-07-16,nifty50_dy,1.24
2026-07-17,nifty50_dy,1.24
2026-07-20,nifty50_dy,1.19
2016-07-01,nifty50_pb,3.38
2016-08-01,nifty50_pb,3.38
2016-09-01,nifty50_pb,3.35
2016-10-03,nifty50_pb,3.31
2016-11-01,nifty50_pb,3.27
2016-12-01,nifty50_pb,3.11
2017-01-02,nifty50_pb,3.1
2017-02-01,nifty50_pb,3.3
2017-03-01,nifty50_pb,3.39
2017-04-03,nifty50_pb,3.53
2017-05-02,nifty50_pb,3.56
2017-06-01,nifty50_pb,3.62
2017-07-03,nifty50_pb,3.56
2017-08-01,nifty50_pb,3.52
2017-09-01,nifty50_pb,3.51
2017-10-03,nifty50_pb,3.37
2017-11-01,nifty50_pb,3.52
2017-12-01,nifty50_pb,3.41
2018-01-01,nifty50_pb,3.51
2018-02-01,nifty50_pb,3.72
2018-03-01,nifty50_pb,3.53
2018-04-02,nifty50_pb,3.51
